Key,Male,Age,Debt,Married,BankCustomer,EducationLevel,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Citizen,ZipCode,Income,Approved
351,b,25.58,0.335,u,g,k,h,3.5,f,f,0,t,g,340,0,-
352,b,48.08,3.75,u,g,i,bb,1,f,f,0,f,g,100,2,-
353,b,21.5,11.5,u,g,i,v,0.5,t,f,0,t,g,100,68,-
354,b,25.67,3.25,u,g,c,h,2.29,f,t,1,t,g,416,21,-
355,b,22.25,9,u,g,aa,v,0.085,f,f,0,f,g,0,0,-
356,b,29.83,3.5,u,g,c,v,0.165,f,f,0,f,g,216,0,-
357,b,32.08,4,y,p,cc,v,1.5,f,f,0,t,g,120,0,-
358,b,31.08,1.5,y,p,w,v,0.04,f,f,0,f,s,160,0,-
359,a,24.75,12.5,u,g,aa,v,1.5,t,t,12,t,g,120,567,+
360,a,44.17,6.665,u,g,q,v,7.375,t,t,3,t,g,0,0,+
361,a,23.5,9,u,g,q,v,8.5,t,t,5,t,g,120,0,+
362,b,34.92,5,u,g,x,h,7.5,t,t,6,t,g,0,1000,+
363,b,47.67,2.5,u,g,m,bb,2.5,t,t,12,t,g,410,2510,+
364,b,22.75,11,u,g,q,v,2.5,t,t,7,t,g,100,809,+
365,b,34.42,4.25,u,g,i,bb,3.25,t,t,2,f,g,274,610,+
366,a,28.42,3.5,u,g,w,v,0.835,t,f,0,f,s,280,0,+
367,b,67.75,5.5,u,g,e,z,13,t,t,1,t,g,0,0,+
368,b,20.42,1.835,u,g,c,v,2.25,t,t,1,f,g,100,150,+
369,a,47.42,8,u,g,e,bb,6.5,t,t,6,f,g,375,51100,+
370,b,36.25,5,u,g,c,bb,2.5,t,t,6,f,g,0,367,+
371,b,32.67,5.5,u,g,q,h,5.5,t,t,12,t,g,408,1000,+
372,b,48.58,6.5,u,g,q,h,6,t,f,0,t,g,350,0,+
373,b,39.92,0.54,y,p,aa,v,0.5,t,t,3,f,g,200,1000,+
374,b,33.58,2.75,u,g,m,v,4.25,t,t,6,f,g,204,0,+
375,a,18.83,9.5,u,g,w,v,1.625,t,t,6,t,g,40,600,+
376,a,26.92,13.5,u,g,q,h,5,t,t,2,f,g,0,5000,+
377,a,31.25,3.75,u,g,cc,h,0.625,t,t,9,t,g,181,0,+
378,a,56.5,16,u,g,j,ff,0,t,t,15,f,g,0,247,+
379,b,43,0.29,y,p,cc,h,1.75,t,t,8,f,g,100,375,+
380,b,22.33,11,u,g,w,v,2,t,t,1,f,g,80,278,+
381,b,27.25,1.665,u,g,cc,h,5.085,t,t,9,f,g,399,827,+
382,b,32.83,2.5,u,g,cc,h,2.75,t,t,6,f,g,160,2072,+
383,b,23.25,1.5,u,g,q,v,2.375,t,t,3,t,g,0,582,+
384,a,40.33,7.54,y,p,q,h,8,t,t,14,f,g,0,2300,+
385,a,30.5,6.5,u,g,c,bb,4,t,t,7,t,g,0,3065,+
386,a,52.83,15,u,g,c,v,5.5,t,t,14,f,g,0,2200,+
387,a,46.67,0.46,u,g,cc,h,0.415,t,t,11,t,g,440,6,+
388,a,58.33,10,u,g,q,v,4,t,t,14,f,g,0,1602,+
389,b,37.33,6.5,u,g,m,h,4.25,t,t,12,t,g,93,0,+
390,b,23.08,2.5,u,g,c,v,1.085,t,t,11,t,g,60,2184,+
391,b,32.75,1.5,u,g,cc,h,5.5,t,t,3,t,g,0,0,+
392,a,21.67,11.5,y,p,j,j,0,t,t,11,t,g,0,0,+
393,a,28.5,3.04,y,p,x,h,2.54,t,t,1,f,g,70,0,+
394,a,68.67,15,u,g,e,z,0,t,t,14,f,g,0,3376,+
395,b,28,2,u,g,k,h,4.165,t,t,2,t,g,181,0,+
396,b,34.08,0.08,y,p,m,bb,0.04,t,t,1,t,g,280,2000,+
397,b,27.67,2,u,g,x,h,1,t,t,4,f,g,140,7544,+
398,b,44,2,u,g,m,v,1.75,t,t,2,t,g,0,15,+
399,b,25.08,1.71,u,g,x,v,1.665,t,t,1,t,g,395,20,+
400,b,32,1.75,y,p,e,h,0.04,t,f,0,t,g,393,0,+
401,a,60.58,16.5,u,g,q,v,11,t,f,0,t,g,21,10561,+
402,a,40.83,10,u,g,q,h,1.75,t,f,0,f,g,29,837,+
403,b,19.33,9.5,u,g,q,v,1,t,f,0,t,g,60,400,+
404,a,32.33,0.54,u,g,cc,v,0.04,t,f,0,f,g,440,11177,+
405,b,36.67,3.25,u,g,q,h,9,t,f,0,t,g,102,639,+
406,b,37.5,1.125,y,p,d,v,1.5,f,f,0,t,g,431,0,+
407,a,25.08,2.54,y,p,aa,v,0.25,t,f,0,t,g,370,0,+
408,b,41.33,0,u,g,c,bb,15,t,f,0,f,g,0,0,+
409,b,56,12.5,u,g,k,h,8,t,f,0,t,g,24,2028,+
410,a,49.83,13.585,u,g,k,h,8.5,t,f,0,t,g,0,0,+
411,b,22.67,10.5,u,g,q,h,1.335,t,f,0,f,g,100,0,+
412,b,27,1.5,y,p,w,v,0.375,t,f,0,t,g,260,1065,+
413,b,25,12.5,u,g,aa,v,3,t,f,0,t,s,20,0,+
414,a,26.08,8.665,u,g,aa,v,1.415,t,f,0,f,g,160,150,+
415,a,18.42,9.25,u,g,q,v,1.21,t,t,4,f,g,60,540,+
416,b,20.17,8.17,u,g,aa,v,1.96,t,t,14,f,g,60,158,+
417,b,47.67,0.29,u,g,c,bb,15,t,t,20,f,g,0,15000,+
418,a,21.25,2.335,u,g,i,bb,0.5,t,t,4,f,s,80,0,+
419,a,20.67,3,u,g,q,v,0.165,t,t,3,f,g,100,6,+
420,a,57.08,19.5,u,g,c,v,5.5,t,t,7,f,g,0,3000,+
421,a,22.42,5.665,u,g,q,v,2.585,t,t,7,f,g,129,3257,+
422,b,48.75,8.5,u,g,c,h,12.5,t,t,9,f,g,181,1655,+
423,b,40,6.5,u,g,aa,bb,3.5,t,t,1,f,g,0,500,+
424,b,40.58,5,u,g,c,v,5,t,t,7,f,g,0,3065,+
425,a,28.67,1.04,u,g,c,v,2.5,t,t,5,t,g,300,1430,+
426,a,33.08,4.625,u,g,q,h,1.625,t,t,2,f,g,0,0,+
427,b,21.33,10.5,u,g,c,v,3,t,f,0,t,g,0,0,+
428,b,42,0.205,u,g,i,h,5.125,t,f,0,f,g,400,0,+
429,b,41.75,0.96,u,g,x,v,2.5,t,f,0,f,g,510,600,+
430,b,22.67,1.585,y,p,w,v,3.085,t,t,6,f,g,80,0,+
431,b,34.5,4.04,y,p,i,bb,8.5,t,t,7,t,g,195,0,+
432,b,28.25,5.04,y,p,c,bb,1.5,t,t,8,t,g,144,7,+
433,b,33.17,3.165,y,p,x,v,3.165,t,t,3,t,g,380,0,+
434,b,48.17,7.625,u,g,w,h,15.5,t,t,12,f,g,0,790,+
435,b,27.58,2.04,y,p,aa,v,2,t,t,3,t,g,370,560,+
436,b,22.58,10.04,u,g,x,v,0.04,t,t,9,f,g,60,396,+
437,a,24.08,0.5,u,g,q,h,1.25,t,t,1,f,g,0,678,+
438,a,41.33,1,u,g,i,bb,2.25,t,f,0,t,g,0,300,+
439,b,24.83,2.75,u,g,c,v,2.25,t,t,6,f,g,?,600,+
440,a,20.75,10.25,u,g,q,v,0.71,t,t,2,t,g,49,0,+
441,b,36.33,2.125,y,p,w,v,0.085,t,t,1,f,g,50,1187,+
442,a,35.42,12,u,g,q,h,14,t,t,8,f,g,0,6590,+
443,a,71.58,0,?,?,?,?,0,f,f,0,f,p,?,0,+
444,b,28.67,9.335,u,g,q,h,5.665,t,t,6,f,g,381,168,+
445,b,35.17,2.5,u,g,k,v,4.5,t,t,7,f,g,150,1270,+
446,b,39.5,4.25,u,g,c,bb,6.5,t,t,16,f,g,117,1210,+
447,b,39.33,5.875,u,g,cc,h,10,t,t,14,t,g,399,0,+
448,b,24.33,6.625,y,p,d,v,5.5,t,f,0,t,s,100,0,+
449,b,60.08,14.5,u,g,ff,ff,18,t,t,15,t,g,0,1000,+
450,b,23.08,11.5,u,g,i,v,3.5,t,t,9,f,g,56,742,+
451,b,26.67,2.71,y,p,cc,v,5.25,t,t,1,f,g,211,0,+
452,b,48.17,3.5,u,g,aa,v,3.5,t,f,0,f,s,230,0,+
453,b,41.17,4.04,u,g,cc,h,7,t,t,8,f,g,320,0,+
454,b,55.92,11.5,u,g,ff,ff,5,t,t,5,f,g,0,8851,+
455,b,53.92,9.625,u,g,e,v,8.665,t,t,5,f,g,0,0,+
456,a,18.92,9.25,y,p,c,v,1,t,t,4,t,g,80,500,+
457,a,50.08,12.54,u,g,aa,v,2.29,t,t,3,t,g,156,0,+
458,b,65.42,11,u,g,e,z,20,t,t,7,t,g,22,0,+
459,a,17.58,9,u,g,aa,v,1.375,t,f,0,t,g,0,0,+
460,a,18.83,9.54,u,g,aa,v,0.085,t,f,0,f,g,100,0,+
461,a,37.75,5.5,u,g,q,v,0.125,t,f,0,t,g,228,0,+
462,b,23.25,4,u,g,c,bb,0.25,t,f,0,t,g,160,0,+
463,b,18.08,5.5,u,g,k,v,0.5,t,f,0,f,g,80,0,+
464,a,22.5,8.46,y,p,x,v,2.46,f,f,0,f,g,164,0,+
465,b,19.67,0.375,u,g,q,v,2,t,t,2,t,g,80,0,+
466,b,22.08,11,u,g,cc,v,0.665,t,f,0,f,g,100,0,+
467,b,25.17,3.5,u,g,cc,v,0.625,t,t,7,f,g,0,7059,+
468,a,47.42,3,u,g,x,v,13.875,t,t,2,t,g,519,1704,+
469,b,33.5,1.75,u,g,x,h,4.5,t,t,4,t,g,253,857,+
470,b,27.67,13.75,u,g,w,v,5.75,t,f,0,t,g,487,500,+
471,a,58.42,21,u,g,i,bb,10,t,t,13,f,g,0,6700,+
472,a,20.67,1.835,u,g,q,v,2.085,t,t,5,f,g,220,2503,+
473,b,26.17,0.25,u,g,i,bb,0,t,f,0,t,g,0,0,+
474,b,21.33,7.5,u,g,aa,v,1.415,t,t,1,f,g,80,9800,+
475,b,42.83,4.625,u,g,q,v,4.58,t,f,0,f,s,0,0,+
476,b,38.17,10.125,u,g,x,v,2.5,t,t,6,f,g,520,196,+
477,b,20.5,10,y,p,c,v,2.5,t,f,0,f,s,40,0,+
478,b,48.25,25.085,u,g,w,v,1.75,t,t,3,f,g,120,14,+
479,b,28.33,5,u,g,w,v,11,t,f,0,t,g,70,0,+
480,a,18.75,7.5,u,g,q,v,2.71,t,t,5,f,g,?,26726,+
481,b,18.5,2,u,g,i,v,1.5,t,t,2,f,g,120,300,+
482,b,33.17,3.04,y,p,c,h,2.04,t,t,1,t,g,180,18027,+
483,b,45,8.5,u,g,cc,h,14,t,t,1,t,g,88,2000,+
484,a,19.67,0.21,u,g,q,h,0.29,t,t,11,f,g,80,99,+
485,?,24.5,12.75,u,g,c,bb,4.75,t,t,2,f,g,73,444,+
486,b,21.83,11,u,g,x,v,0.29,t,t,6,f,g,121,0,+
487,b,40.25,21.5,u,g,e,z,20,t,t,11,f,g,0,1200,+
488,b,41.42,5,u,g,q,h,5,t,t,6,t,g,470,0,+
489,a,17.83,11,u,g,x,h,1,t,t,11,f,g,0,3000,+
490,b,23.17,11.125,u,g,x,h,0.46,t,t,1,f,g,100,0,+
491,b,59.67,1.54,u,g,q,v,0.125,t,f,0,t,g,260,0,+
492,b,18,0.165,u,g,q,n,0.21,f,f,0,f,g,200,40,+
493,b,37.58,0,?,?,?,?,0,f,f,0,f,p,?,0,+
494,b,17.5,22,l,gg,ff,o,0,f,f,0,t,p,450,100000,+
495,b,19.17,0,y,p,m,bb,0,f,f,0,t,s,500,1,+
496,b,36.75,0.125,y,p,c,v,1.5,f,f,0,t,g,232,113,+
497,b,21.25,1.5,u,g,w,v,1.5,f,f,0,f,g,150,8,+
498,a,18.08,0.375,l,gg,cc,ff,10,f,f,0,t,s,300,0,+
499,a,33.67,0.375,u,g,cc,v,0.375,f,f,0,f,g,300,44,+
500,b,48.58,0.205,y,p,k,v,0.25,t,t,11,f,g,380,2732,+
501,a,47.25,0.75,u,g,q,h,2.75,t,t,1,f,g,333,892,+
502,b,24.17,0.875,u,g,q,v,4.625,t,t,2,t,g,520,2000,+
503,b,39.25,9.5,u,g,m,v,6.5,t,t,14,f,g,240,4607,+
504,a,20.5,11.835,u,g,c,h,6,t,f,0,f,g,340,0,+
505,a,18.83,4.415,y,p,c,h,3,t,f,0,f,g,240,0,+
506,b,19.17,9.5,u,g,w,v,1.5,t,f,0,f,g,120,2206,+
507,a,25,0.875,u,g,x,h,1.04,t,f,0,t,g,160,5860,+
508,b,20.17,9.25,u,g,c,v,1.665,t,t,3,t,g,40,28,+
509,b,25.75,0.5,u,g,c,v,1.46,t,t,5,t,g,312,0,+
510,b,20.42,7,u,g,c,v,1.625,t,t,3,f,g,200,1391,+
511,b,?,4,u,g,x,v,5,t,t,3,t,g,290,2279,+
512,b,39,5,u,g,cc,v,3.5,t,t,10,t,g,0,0,+
513,a,64.08,0.165,u,g,ff,ff,0,t,t,1,f,g,232,100,+
514,b,28.25,5.125,u,g,x,v,4.75,t,t,2,f,g,420,7,+
515,a,28.75,3.75,u,g,c,v,1.085,t,t,1,t,g,371,0,+
516,b,31.33,19.5,u,g,c,v,7,t,t,16,f,g,0,5000,+
517,a,18.92,9,u,g,aa,v,0.75,t,t,2,f,g,88,591,+
518,a,24.75,3,u,g,q,h,1.835,t,t,19,f,g,0,500,+
519,a,30.67,12,u,g,c,v,2,t,t,1,f,g,220,19,+
520,b,21,4.79,y,p,w,v,2.25,t,t,1,t,g,80,300,+
521,b,13.75,4,y,p,w,v,1.75,t,t,2,t,g,120,1000,+
522,a,46,4,u,g,j,j,0,t,f,0,f,g,100,960,+
523,a,44.33,0,u,g,c,v,2.5,t,f,0,f,g,0,0,+
524,b,20.25,9.96,u,g,e,dd,0,t,f,0,f,g,0,0,+
525,b,22.67,2.54,y,p,c,h,2.585,t,f,0,f,g,0,0,+
526,b,?,10.5,u,g,x,v,6.5,t,f,0,f,g,0,0,+
527,a,60.92,5,u,g,aa,v,4,t,t,4,f,g,0,99,+
528,b,16.08,0.75,u,g,c,v,1.75,t,t,5,t,g,352,690,+
529,a,28.17,0.375,u,g,q,v,0.585,t,t,4,f,g,80,0,+
530,b,39.17,1.71,u,g,x,v,0.125,t,t,5,t,g,480,0,+
531,?,20.42,7.5,u,g,k,v,1.5,t,t,1,f,g,160,234,+
532,a,30,5.29,u,g,e,dd,2.25,t,t,5,t,g,99,500,+
533,b,22.83,3,u,g,m,v,1.29,t,t,1,f,g,260,800,+
534,b,23.92,1.5,u,g,d,h,1.875,t,t,6,f,g,200,327,+
535,b,33.17,1,u,g,x,v,0.75,t,t,7,t,g,340,4071,+
536,b,48.33,12,u,g,m,v,16,t,f,0,f,s,110,0,+
537,b,76.75,22.29,u,g,e,z,12.75,t,t,1,t,g,0,109,+
538,b,51.33,10,u,g,i,bb,0,t,t,11,f,g,0,1249,+
539,b,34.75,15,u,g,r,n,5.375,t,t,9,t,g,0,134,+
540,b,38.58,3.335,u,g,w,v,4,t,t,14,f,g,383,1344,+
541,a,22.42,11.25,y,p,x,h,0.75,t,t,4,f,g,0,321,+
542,b,41.92,0.42,u,g,c,h,0.21,t,t,6,f,g,220,948,+
543,b,29.58,4.5,u,g,w,v,7.5,t,t,2,t,g,330,0,+
544,a,32.17,1.46,u,g,w,v,1.085,t,t,16,f,g,120,2079,+
545,b,51.42,0.04,u,g,x,h,0.04,t,f,0,f,g,0,3000,+
546,a,22.83,2.29,u,g,q,h,2.29,t,t,7,t,g,140,2384,+
547,a,25,12.33,u,g,cc,h,3.5,t,t,6,f,g,400,458,+
548,b,26.75,1.125,u,g,x,h,1.25,t,f,0,f,g,0,5298,+
549,b,23.33,1.5,u,g,c,h,1.415,t,f,0,f,g,422,200,+
550,b,24.42,12.335,u,g,q,h,1.585,t,f,0,t,g,120,0,+
551,b,42.17,5.04,u,g,q,h,12.75,t,f,0,t,g,92,0,+
552,a,20.83,3,u,g,aa,v,0.04,t,f,0,f,g,100,0,+
553,b,23.08,11.5,u,g,w,h,2.125,t,t,11,t,g,290,284,+
554,a,25.17,2.875,u,g,x,h,0.875,t,f,0,f,g,360,0,+
555,b,43.08,0.375,y,p,c,v,0.375,t,t,8,t,g,300,162,+
556,a,35.75,0.915,u,g,aa,v,0.75,t,t,4,f,g,0,1583,+
557,b,59.5,2.75,u,g,w,v,1.75,t,t,5,t,g,60,58,+
558,b,21,3,y,p,d,v,1.085,t,t,8,t,g,160,1,+
559,b,21.92,0.54,y,p,x,v,0.04,t,t,1,t,g,840,59,+
560,a,65.17,14,u,g,ff,ff,0,t,t,11,t,g,0,1400,+
561,a,20.33,10,u,g,c,h,1,t,t,4,f,g,50,1465,+
562,b,32.25,0.165,y,p,c,h,3.25,t,t,1,t,g,432,8000,+
563,b,30.17,0.5,u,g,c,v,1.75,t,t,11,f,g,32,540,+
564,b,25.17,6,u,g,c,v,1,t,t,3,f,g,0,0,+
565,b,39.17,1.625,u,g,c,v,1.5,t,t,10,f,g,186,4700,+
566,b,39.08,6,u,g,m,v,1.29,t,t,5,t,g,108,1097,+
567,b,31.67,0.83,u,g,x,v,1.335,t,t,8,t,g,303,3290,+
568,b,41,0.04,u,g,e,v,0.04,f,t,1,f,s,560,0,+
569,b,48.5,4.25,u,g,m,v,0.125,t,f,0,t,g,225,0,+
570,b,32.67,9,y,p,w,h,5.25,t,f,0,t,g,154,0,+
571,a,28.08,15,y,p,e,z,0,t,f,0,f,g,0,13212,+
572,b,73.42,17.75,u,g,ff,ff,0,t,f,0,t,g,0,0,+
573,b,64.08,20,u,g,x,h,17.5,t,t,9,t,g,0,1000,+
574,b,51.58,15,u,g,c,v,8.5,t,t,9,f,g,0,0,+
575,b,26.67,1.75,y,p,c,v,1,t,t,5,t,g,160,5777,+
576,b,25.33,0.58,u,g,c,v,0.29,t,t,7,t,g,96,5124,+
577,b,30.17,6.5,u,g,cc,v,3.125,t,t,8,f,g,330,1200,+
578,b,27,0.75,u,g,c,h,4.25,t,t,3,t,g,312,150,+
579,b,23.17,0,?,?,?,?,0,f,f,0,f,p,?,0,+
580,b,34.17,5.25,u,g,w,v,0.085,f,f,0,t,g,290,6,+
581,b,38.67,0.21,u,g,k,v,0.085,t,f,0,t,g,280,0,+
582,b,25.75,0.75,u,g,c,bb,0.25,t,f,0,f,g,349,23,+
583,a,46.08,3,u,g,c,v,2.375,t,t,8,t,g,396,4159,+
584,a,21.5,6,u,g,aa,v,2.5,t,t,3,f,g,80,918,+
585,?,20.08,0.125,u,g,q,v,1,f,t,1,f,g,240,768,+
586,b,20.5,2.415,u,g,c,v,2,t,t,11,t,g,200,3000,+
587,a,29.5,0.46,u,g,k,v,0.54,t,t,4,f,g,380,500,+
588,b,16.17,0.04,u,g,c,v,0.04,f,f,0,f,g,0,0,+
589,b,22.67,0.165,u,g,c,j,2.25,f,f,0,t,s,0,0,+
590,a,25.58,0,?,?,?,?,0,f,f,0,f,p,?,0,+
